[0.0, 0.03333333333333333, 0.25, 0.016666666666666666, 0.0, 0.05, 0.1, 0.03333333333333333, 0.0, 0.016666666666666666, 0.0, 0.0, 0.03333333333333333, 0.0, 0.1, 0.03333333333333333, 0.15, 0.0, 0.08333333333333333, 0.0, 0.08333333333333333, 0.0, 0.0, 0.016666666666666666, 0.0]
[0.06796116504854369, 0.038834951456310676, 0.009708737864077669, 0.21359223300970873, 0.20388349514563106, 0.17475728155339806, 0.04854368932038835, 0.0, 0.0, 0.0, 0.04854368932038835, 0.0, 0.019417475728155338, 0.009708737864077669, 0.07766990291262135, 0.0, 0.009708737864077669, 0.0, 0.0, 0.0, 0.019417475728155338, 0.02912621359223301, 0.02912621359223301, 0.0, 0.0]
[0.0, 0.08695652173913043, 0.2826086956521739, 0.06521739130434782, 0.021739130434782608, 0.06521739130434782, 0.08695652173913043, 0.06521739130434782, 0.0, 0.0, 0.021739130434782608, 0.0, 0.0, 0.021739130434782608, 0.0, 0.0, 0.0, 0.043478260869565216, 0.15217391304347827, 0.021739130434782608, 0.0, 0.021739130434782608, 0.021739130434782608, 0.021739130434782608, 0.0]
[0.0, 0.0, 0.0, 0.5454545454545454, 0.0, 0.21212121212121213, 0.0, 0.12121212121212122, 0.0, 0.030303030303030304, 0.0, 0.030303030303030304, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0]
[0.0, 0.032520325203252036, 0.0, 0.016260162601626018, 0.0, 0.0, 0.016260162601626018, 0.0, 0.0, 0.0, 0.016260162601626018, 0.016260162601626018, 0.0, 0.016260162601626018, 0.07317073170731707, 0.18699186991869918, 0.43902439024390244, 0.0975609756097561, 0.06504065040650407, 0.0, 0.008130081300813009, 0.016260162601626018, 0.0, 0.0, 0.0]
[0.0, 0.1111111111111111, 0.0, 0.027777777777777776, 0.1111111111111111, 0.05555555555555555, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.19444444444444445, 0.05555555555555555, 0.16666666666666666, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0]
[0.06451612903225806, 0.03225806451612903, 0.12903225806451613, 0.25806451612903225, 0.0, 0.16129032258064516, 0.0, 0.06451612903225806, 0.0, 0.03225806451612903, 0.0, 0.0, 0.03225806451612903, 0.0, 0.03225806451612903, 0.03225806451612903, 0.0, 0.0, 0.03225806451612903, 0.0, 0.0, 0.0, 0.0, 0.0967741935483871, 0.03225806451612903]
[0.0, 0.043478260869565216, 0.0, 0.08695652173913043, 0.13043478260869565, 0.30434782608695654, 0.0, 0.08695652173913043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.0, 0.0, 0.043478260869565216, 0.0, 0.2608695652173913, 0.0]
[0.11428571428571428, 0.0, 0.02857142857142857, 0.2, 0.0, 0.4857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02857142857142857, 0.0, 0.05714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05714285714285714]
[0.06060606060606061, 0.0, 0.0, 0.12121212121212122, 0.030303030303030304, 0.45454545454545453, 0.0, 0.0, 0.30303030303030304, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.05128205128205128, 0.3076923076923077, 0.1794871794871795, 0.0, 0.10256410256410256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10256410256410256, 0.0, 0.05128205128205128, 0.0, 0.0, 0.0, 0.15384615384615385]
